extension (nm),average force (pN),sd force (pN),average bp unzipped, sd bp unzipped
5437,19.7832,0.014176,4449.28,0.838152
5438,19.8001,0.0141397,4449.28,0.835044
5439,19.817,0.0141039,4449.28,0.831975
5440,19.8339,0.0140687,4449.29,0.828943
5441,19.8508,0.014034,4449.29,0.825948
5442,19.8678,0.0139998,4449.29,0.822989
5443,19.8847,0.0139661,4449.3,0.820066
5444,19.9017,0.0139329,4449.3,0.817177
5445,19.9187,0.0139001,4449.3,0.814321
5446,19.9357,0.0138678,4449.31,0.811498
5447,19.9528,0.013836,4449.31,0.808707
5448,19.9698,0.0138046,4449.31,0.805947
5449,19.9869,0.0137736,4449.32,0.803218
5450,20.004,0.013743,4449.32,0.800518
5451,20.0211,0.0137128,4449.32,0.797847
5452,20.0382,0.0136831,4449.33,0.795205
5453,20.0554,0.0136537,4449.33,0.79259
5454,20.0725,0.0136247,4449.33,0.790002
5455,20.0897,0.013596,4449.34,0.787441
5456,20.1069,0.0135677,4449.34,0.784905
5457,20.1241,0.0135398,4449.34,0.782394
5458,20.1413,0.0135121,4449.35,0.779908
5459,20.1586,0.0134848,4449.35,0.777445
5460,20.1759,0.0134579,4449.35,0.775006
5461,20.1931,0.0134312,4449.36,0.77259
5462,20.2104,0.0134048,4449.36,0.770196
5463,20.2277,0.0133788,4449.36,0.767824
5464,20.2451,0.013353,4449.37,0.765473
5465,20.2624,0.0133275,4449.37,0.763142
5466,20.2798,0.0133023,4449.37,0.760832
5467,20.2972,0.0132773,4449.38,0.758541
5468,20.3146,0.0132526,4449.38,0.75627
5469,20.332,0.0132281,4449.38,0.754018
5470,20.3494,0.0132039,4449.39,0.751783
5471,20.3669,0.0131799,4449.39,0.749567
5472,20.3843,0.0131562,4449.39,0.747368
5473,20.4018,0.0131326,4449.39,0.745187
5474,20.4193,0.0131093,4449.4,0.743022
5475,20.4368,0.0130862,4449.4,0.740873
5476,20.4544,0.0130633,4449.4,0.73874
5477,20.4719,0.0130406,4449.41,0.736623
5478,20.4895,0.0130181,4449.41,0.734521
5479,20.5071,0.0129958,4449.41,0.732434
5480,20.5247,0.0129736,4449.42,0.730361
5481,20.5423,0.0129517,4449.42,0.728302
5482,20.56,0.0129299,4449.42,0.726258
5483,20.5776,0.0129083,4449.42,0.724226
5484,20.5953,0.0128868,4449.43,0.722208
5485,20.613,0.0128655,4449.43,0.720203
5486,20.6307,0.0128443,4449.43,0.718211
5487,20.6484,0.0128234,4449.44,0.71623
5488,20.6662,0.0128025,4449.44,0.714262
5489,20.6839,0.0127818,4449.44,0.712306
5490,20.7017,0.0127612,4449.44,0.710361
5491,20.7195,0.0127408,4449.45,0.708427
5492,20.7373,0.0127204,4449.45,0.706505
5493,20.7552,0.0127002,4449.45,0.704593
5494,20.773,0.0126802,4449.45,0.702691
5495,20.7909,0.0126602,4449.46,0.7008
5496,20.8087,0.0126404,4449.46,0.698919
5497,20.8266,0.0126206,4449.46,0.697048
5498,20.8446,0.012601,4449.47,0.695186
5499,20.8625,0.0125815,4449.47,0.693334
5500,20.8805,0.0125621,4449.47,0.691491
5501,20.8984,0.0125427,4449.47,0.689657
5502,20.9164,0.0125235,4449.48,0.687832
5503,20.9344,0.0125044,4449.48,0.686015
5504,20.9524,0.0124853,4449.48,0.684207
5505,20.9705,0.0124663,4449.48,0.682407
5506,20.9885,0.0124474,4449.49,0.680615
5507,21.0066,0.0124286,4449.49,0.678831
5508,21.0247,0.0124099,4449.49,0.677055
5509,21.0428,0.0123912,4449.49,0.675287
5510,21.0609,0.0123727,4449.5,0.673525
5511,21.0791,0.0123541,4449.5,0.671772
5512,21.0972,0.0123357,4449.5,0.670025
5513,21.1154,0.0123173,4449.5,0.668285
5514,21.1336,0.012299,4449.51,0.666552
5515,21.1518,0.0122807,4449.51,0.664826
5516,21.1701,0.0122625,4449.51,0.663107
5517,21.1883,0.0122443,4449.51,0.661394
5518,21.2066,0.0122262,4449.52,0.659687
5519,21.2248,0.0122082,4449.52,0.657986
5520,21.2431,0.0121902,4449.52,0.656292
5521,21.2615,0.0121722,4449.52,0.654603
5522,21.2798,0.0121543,4449.53,0.65292
5523,21.2982,0.0121365,4449.53,0.651243
5524,21.3165,0.0121187,4449.53,0.649572
5525,21.3349,0.0121009,4449.53,0.647906
5526,21.3533,0.0120832,4449.54,0.646246
5527,21.3717,0.0120655,4449.54,0.64459
5528,21.3902,0.0120478,4449.54,0.642941
5529,21.4086,0.0120302,4449.54,0.641296
5530,21.4271,0.0120126,4449.55,0.639656
5531,21.4456,0.011995,4449.55,0.638021
5532,21.4641,0.0119775,4449.55,0.636391
5533,21.4826,0.01196,4449.55,0.634766
5534,21.5012,0.0119425,4449.56,0.633146
5535,21.5197,0.011925,4449.56,0.63153
5536,21.5383,0.0119076,4449.56,0.629918
5537,21.5569,0.0118902,4449.56,0.628311
5538,21.5755,0.0118728,4449.56,0.626709
5539,21.5942,0.0118554,4449.57,0.625111
5540,21.6128,0.0118381,4449.57,0.623517
5541,21.6315,0.0118208,4449.57,0.621927
5542,21.6502,0.0118035,4449.57,0.620341
5543,21.6689,0.0117862,4449.58,0.618759
5544,21.6876,0.0117689,4449.58,0.617181
5545,21.7063,0.0117516,4449.58,0.615608
5546,21.7251,0.0117344,4449.58,0.614038
5547,21.7438,0.0117172,4449.58,0.612471
5548,21.7626,0.0116999,4449.59,0.610909
5549,21.7814,0.0116827,4449.59,0.60935
5550,21.8003,0.0116655,4449.59,0.607795
5551,21.8191,0.0116483,4449.59,0.606243
5552,21.838,0.0116311,4449.6,0.604695
5553,21.8568,0.011614,4449.6,0.60315
5554,21.8757,0.0115968,4449.6,0.601609
5555,21.8947,0.0115796,4449.6,0.600071
5556,21.9136,0.0115625,4449.6,0.598536
5557,21.9325,0.0115453,4449.61,0.597005
5558,21.9515,0.0115282,4449.61,0.595477
5559,21.9705,0.011511,4449.61,0.593952
5560,21.9895,0.0114939,4449.61,0.59243
5561,22.0085,0.0114767,4449.61,0.590912
5562,22.0275,0.0114596,4449.62,0.589396
5563,22.0466,0.0114424,4449.62,0.587883
5564,22.0657,0.0114253,4449.62,0.586374
5565,22.0847,0.0114081,4449.62,0.584867
5566,22.1038,0.011391,4449.62,0.583364
5567,22.123,0.0113738,4449.63,0.581863
5568,22.1421,0.0113567,4449.63,0.580365
5569,22.1613,0.0113395,4449.63,0.57887
5570,22.1804,0.0113224,4449.63,0.577377
5571,22.1996,0.0113052,4449.63,0.575888
5572,22.2188,0.011288,4449.64,0.574401
5573,22.2381,0.0112709,4449.64,0.572917
5574,22.2573,0.0112537,4449.64,0.571435
5575,22.2766,0.0112365,4449.64,0.569956
5576,22.2959,0.0112193,4449.64,0.56848
5577,22.3152,0.0112021,4449.65,0.567007
5578,22.3345,0.0111849,4449.65,0.565536
5579,22.3538,0.0111677,4449.65,0.564067
5580,22.3732,0.0111505,4449.65,0.562601
5581,22.3925,0.0111333,4449.65,0.561138
5582,22.4119,0.011116,4449.66,0.559677
5583,22.4313,0.0110988,4449.66,0.558218
5584,22.4508,0.0110816,4449.66,0.556762
5585,22.4702,0.0110643,4449.66,0.555308
5586,22.4896,0.011047,4449.66,0.553857
5587,22.5091,0.0110297,4449.67,0.552408
5588,22.5286,0.0110125,4449.67,0.550961
5589,22.5481,0.0109952,4449.67,0.549517
5590,22.5677,0.0109778,4449.67,0.548075
5591,22.5872,0.0109605,4449.67,0.546636
5592,22.6068,0.0109432,4449.67,0.545198
5593,22.6263,0.0109258,4449.68,0.543763
5594,22.6459,0.0109085,4449.68,0.542331
5595,22.6656,0.0108911,4449.68,0.5409
5596,22.6852,0.0108737,4449.68,0.539472
5597,22.7048,0.0108563,4449.68,0.538046
5598,22.7245,0.0108389,4449.69,0.536622
5599,22.7442,0.0108215,4449.69,0.5352
5600,22.7639,0.0108041,4449.69,0.53378
5601,22.7836,0.0107866,4449.69,0.532363
5602,22.8034,0.0107692,4449.69,0.530948
5603,22.8231,0.0107517,4449.69,0.529535
5604,22.8429,0.0107342,4449.7,0.528124
5605,22.8627,0.0107167,4449.7,0.526715
5606,22.8825,0.0106992,4449.7,0.525308
5607,22.9023,0.0106817,4449.7,0.523904
5608,22.9222,0.0106642,4449.7,0.522501
5609,22.942,0.0106466,4449.7,0.521101
5610,22.9619,0.0106291,4449.71,0.519702
5611,22.9818,0.0106115,4449.71,0.518306
5612,23.0017,0.0105939,4449.71,0.516912
5613,23.0217,0.0105763,4449.71,0.51552
5614,23.0416,0.0105587,4449.71,0.51413
5615,23.0616,0.010541,4449.71,0.512741
5616,23.0816,0.0105234,4449.72,0.511355
5617,23.1016,0.0105057,4449.72,0.509971
5618,23.1216,0.010488,4449.72,0.508589
5619,23.1416,0.0104703,4449.72,0.507209
5620,23.1617,0.0104526,4449.72,0.505831
5621,23.1818,0.0104349,4449.72,0.504455
5622,23.2019,0.0104172,4449.73,0.503081
5623,23.222,0.0103994,4449.73,0.501709
5624,23.2421,0.0103817,4449.73,0.500339
5625,23.2623,0.0103639,4449.73,0.498971
5626,23.2824,0.0103461,4449.73,0.497605
5627,23.3026,0.0103283,4449.73,0.496241
5628,23.3228,0.0103105,4449.74,0.494879
5629,23.343,0.0102926,4449.74,0.493519
5630,23.3632,0.0102748,4449.74,0.49216
5631,23.3835,0.0102569,4449.74,0.490804
5632,23.4038,0.010239,4449.74,0.48945
5633,23.4241,0.0102211,4449.74,0.488097
5634,23.4444,0.0102032,4449.74,0.486747
5635,23.4647,0.0101853,4449.75,0.485399
5636,23.485,0.0101673,4449.75,0.484052
5637,23.5054,0.0101494,4449.75,0.482708
5638,23.5258,0.0101314,4449.75,0.481365
5639,23.5461,0.0101134,4449.75,0.480024
5640,23.5666,0.0100954,4449.75,0.478686
5641,23.587,0.0100774,4449.75,0.477349
5642,23.6074,0.0100594,4449.76,0.476014
5643,23.6279,0.0100414,4449.76,0.474681
5644,23.6484,0.0100233,4449.76,0.47335
5645,23.6689,0.0100053,4449.76,0.472021
5646,23.6894,0.00998718,4449.76,0.470694
5647,23.7099,0.00996909,4449.76,0.469369
5648,23.7305,0.00995098,4449.76,0.468046
5649,23.7511,0.00993286,4449.77,0.466725
5650,23.7716,0.00991473,4449.77,0.465405
5651,23.7922,0.00989658,4449.77,0.464088
5652,23.8129,0.00987842,4449.77,0.462773
5653,23.8335,0.00986025,4449.77,0.461459
5654,23.8542,0.00984207,4449.77,0.460148
5655,23.8748,0.00982387,4449.77,0.458838
5656,23.8955,0.00980566,4449.78,0.45753
5657,23.9162,0.00978743,4449.78,0.456225
5658,23.937,0.0097692,4449.78,0.454921
5659,23.9577,0.00975095,4449.78,0.453619
5660,23.9785,0.00973269,4449.78,0.452319
5661,23.9993,0.00971442,4449.78,0.451021
5662,24.0201,0.00969613,4449.78,0.449725
5663,24.0409,0.00967783,4449.78,0.448431
5664,24.0617,0.00965953,4449.79,0.447139
5665,24.0826,0.00964121,4449.79,0.445849
5666,24.1034,0.00962288,4449.79,0.444561
5667,24.1243,0.00960453,4449.79,0.443275
5668,24.1452,0.00958618,4449.79,0.441991
5669,24.1662,0.00956781,4449.79,0.440708
5670,24.1871,0.00954944,4449.79,0.439428
5671,24.2081,0.00953105,4449.8,0.43815
5672,24.229,0.00951265,4449.8,0.436873
5673,24.25,0.00949425,4449.8,0.435599
5674,24.271,0.00947583,4449.8,0.434326
5675,24.2921,0.0094574,4449.8,0.433056
5676,24.3131,0.00943896,4449.8,0.431788
5677,24.3342,0.00942051,4449.8,0.430521
5678,24.3553,0.00940206,4449.8,0.429257
5679,24.3764,0.00938359,4449.81,0.427994
5680,24.3975,0.00936511,4449.81,0.426734
5681,24.4186,0.00934663,4449.81,0.425475
5682,24.4398,0.00932813,4449.81,0.424219
5683,24.4609,0.00930963,4449.81,0.422964
5684,24.4821,0.00929111,4449.81,0.421712
5685,24.5033,0.00927259,4449.81,0.420461
5686,24.5245,0.00925406,4449.81,0.419213
5687,24.5458,0.00923552,4449.81,0.417966
5688,24.567,0.00921698,4449.82,0.416722
5689,24.5883,0.00919842,4449.82,0.415479
5690,24.6096,0.00917986,4449.82,0.414239
5691,24.6309,0.00916129,4449.82,0.413001
5692,24.6523,0.00914272,4449.82,0.411764
5693,24.6736,0.00912413,4449.82,0.41053
5694,24.695,0.00910554,4449.82,0.409298
5695,24.7163,0.00908695,4449.82,0.408067
5696,24.7377,0.00906834,4449.82,0.406839
5697,24.7592,0.00904973,4449.83,0.405613
5698,24.7806,0.00903112,4449.83,0.404389
5699,24.802,0.00901249,4449.83,0.403167
5700,24.8235,0.00899386,4449.83,0.401947
5701,24.845,0.00897523,4449.83,0.400729
5702,24.8665,0.00895659,4449.83,0.399513
5703,24.888,0.00893794,4449.83,0.398299
5704,24.9096,0.00891929,4449.83,0.397087
5705,24.9311,0.00890064,4449.83,0.395878
5706,24.9527,0.00888198,4449.84,0.39467
5707,24.9743,0.00886331,4449.84,0.393464
5708,24.9959,0.00884464,4449.84,0.392261
5709,25.0175,0.00882597,4449.84,0.39106
5710,25.0392,0.00880729,4449.84,0.38986
5711,25.0608,0.00878861,4449.84,0.388663
5712,25.0825,0.00876993,4449.84,0.387468
5713,25.1042,0.00875124,4449.84,0.386275
5714,25.1259,0.00873255,4449.84,0.385084
5715,25.1477,0.00871385,4449.84,0.383896
5716,25.1694,0.00869516,4449.85,0.382709
5717,25.1912,0.00867646,4449.85,0.381524
5718,25.213,0.00865776,4449.85,0.380342
5719,25.2348,0.00863905,4449.85,0.379162
5720,25.2566,0.00862034,4449.85,0.377984
5721,25.2784,0.00860164,4449.85,0.376808
5722,25.3003,0.00858293,4449.85,0.375634
5723,25.3221,0.00856422,4449.85,0.374462
5724,25.344,0.0085455,4449.85,0.373292
5725,25.3659,0.00852679,4449.85,0.372125
5726,25.3879,0.00850807,4449.86,0.37096
5727,25.4098,0.00848936,4449.86,0.369796
5728,25.4318,0.00847064,4449.86,0.368635
5729,25.4537,0.00845193,4449.86,0.367477
5730,25.4757,0.00843321,4449.86,0.36632
5731,25.4978,0.0084145,4449.86,0.365165
5732,25.5198,0.00839578,4449.86,0.364013
5733,25.5418,0.00837707,4449.86,0.362863
5734,25.5639,0.00835835,4449.86,0.361715
5735,25.586,0.00833964,4449.86,0.360569
5736,25.6081,0.00832093,4449.86,0.359425
5737,25.6302,0.00830222,4449.87,0.358284
5738,25.6523,0.00828351,4449.87,0.357144
5739,25.6745,0.0082648,4449.87,0.356007
5740,25.6967,0.0082461,4449.87,0.354872
5741,25.7188,0.0082274,4449.87,0.35374
5742,25.741,0.0082087,4449.87,0.352609
5743,25.7633,0.00819,4449.87,0.351481
5744,25.7855,0.0081713,4449.87,0.350355
5745,25.8078,0.00815261,4449.87,0.349231
5746,25.83,0.00813392,4449.87,0.348109
5747,25.8523,0.00811524,4449.87,0.34699
5748,25.8746,0.00809656,4449.88,0.345873
5749,25.897,0.00807788,4449.88,0.344758
5750,25.9193,0.0080592,4449.88,0.343645
5751,25.9417,0.00804053,4449.88,0.342534
5752,25.964,0.00802187,4449.88,0.341426
5753,25.9864,0.00800321,4449.88,0.34032
5754,26.0089,0.00798455,4449.88,0.339216
5755,26.0313,0.0079659,4449.88,0.338115
5756,26.0537,0.00794726,4449.88,0.337015
5757,26.0762,0.00792862,4449.88,0.335918
5758,26.0987,0.00790998,4449.88,0.334823
5759,26.1212,0.00789135,4449.88,0.333731
5760,26.1437,0.00787273,4449.88,0.33264
5761,26.1662,0.00785411,4449.89,0.331552
5762,26.1888,0.0078355,4449.89,0.330466
5763,26.2114,0.0078169,4449.89,0.329383
5764,26.2339,0.0077983,4449.89,0.328302
5765,26.2565,0.00777971,4449.89,0.327223
5766,26.2792,0.00776113,4449.89,0.326146
5767,26.3018,0.00774255,4449.89,0.325071
5768,26.3245,0.00772399,4449.89,0.323999
5769,26.3471,0.00770543,4449.89,0.322929
5770,26.3698,0.00768687,4449.89,0.321861
5771,26.3925,0.00766833,4449.89,0.320796
5772,26.4153,0.0076498,4449.89,0.319733
5773,26.438,0.00763127,4449.89,0.318672
5774,26.4608,0.00761275,4449.9,0.317614
5775,26.4835,0.00759424,4449.9,0.316557
5776,26.5063,0.00757574,4449.9,0.315503
5777,26.5291,0.00755725,4449.9,0.314452
5778,26.552,0.00753877,4449.9,0.313403
5779,26.5748,0.0075203,4449.9,0.312355
5780,26.5977,0.00750184,4449.9,0.311311
5781,26.6206,0.00748338,4449.9,0.310268
5782,26.6435,0.00746494,4449.9,0.309228
5783,26.6664,0.00744651,4449.9,0.30819
5784,26.6893,0.00742809,4449.9,0.307155
5785,26.7123,0.00740968,4449.9,0.306122
5786,26.7352,0.00739128,4449.9,0.305091
5787,26.7582,0.0073729,4449.9,0.304062
5788,26.7812,0.00735452,4449.91,0.303036
5789,26.8042,0.00733616,4449.91,0.302012
5790,26.8273,0.0073178,4449.91,0.30099
5791,26.8503,0.00729946,4449.91,0.299971
5792,26.8734,0.00728114,4449.91,0.298954
5793,26.8965,0.00726282,4449.91,0.297939
5794,26.9196,0.00724452,4449.91,0.296927
5795,26.9427,0.00722622,4449.91,0.295917
5796,26.9658,0.00720795,4449.91,0.29491
5797,26.989,0.00718968,4449.91,0.293904
5798,27.0122,0.00717143,4449.91,0.292901
5799,27.0354,0.00715319,4449.91,0.2919
5800,27.0586,0.00713496,4449.91,0.290902
5801,27.0818,0.00711675,4449.91,0.289906
5802,27.105,0.00709856,4449.91,0.288912
5803,27.1283,0.00708037,4449.91,0.287921
5804,27.1516,0.0070622,4449.92,0.286932
5805,27.1749,0.00704405,4449.92,0.285945
5806,27.1982,0.00702591,4449.92,0.284961
5807,27.2215,0.00700778,4449.92,0.283979
5808,27.2448,0.00698967,4449.92,0.283
5809,27.2682,0.00697158,4449.92,0.282022
5810,27.2916,0.00695349,4449.92,0.281047
5811,27.315,0.00693543,4449.92,0.280075
5812,27.3384,0.00691738,4449.92,0.279104
5813,27.3618,0.00689935,4449.92,0.278137
5814,27.3853,0.00688133,4449.92,0.277171
5815,27.4087,0.00686333,4449.92,0.276208
5816,27.4322,0.00684534,4449.92,0.275247
5817,27.4557,0.00682737,4449.92,0.274288
5818,27.4792,0.00680942,4449.92,0.273332
5819,27.5027,0.00679148,4449.92,0.272378
5820,27.5263,0.00677357,4449.92,0.271427
5821,27.5498,0.00675566,4449.92,0.270478
5822,27.5734,0.00673778,4449.93,0.269531
5823,27.597,0.00671991,4449.93,0.268587
5824,27.6206,0.00670206,4449.93,0.267645
5825,27.6443,0.00668423,4449.93,0.266705
5826,27.6679,0.00666642,4449.93,0.265767
5827,27.6916,0.00664862,4449.93,0.264832
5828,27.7153,0.00663084,4449.93,0.2639
5829,27.739,0.00661308,4449.93,0.262969
5830,27.7627,0.00659534,4449.93,0.262041
5831,27.7864,0.00657762,4449.93,0.261116
5832,27.8102,0.00655991,4449.93,0.260193
5833,27.8339,0.00654223,4449.93,0.259272
5834,27.8577,0.00652456,4449.93,0.258353
5835,27.8815,0.00650691,4449.93,0.257437
5836,27.9054,0.00648929,4449.93,0.256523
5837,27.9292,0.00647168,4449.93,0.255611
5838,27.953,0.00645409,4449.93,0.254702
5839,27.9769,0.00643652,4449.93,0.253795
5840,28.0008,0.00641897,4449.93,0.252891
5841,28.0247,0.00640144,4449.94,0.251989
5842,28.0486,0.00638393,4449.94,0.251089
5843,28.0726,0.00636645,4449.94,0.250192
5844,28.0965,0.00634898,4449.94,0.249297
5845,28.1205,0.00633153,4449.94,0.248404
5846,28.1445,0.0063141,4449.94,0.247514
5847,28.1685,0.0062967,4449.94,0.246625
5848,28.1925,0.00627931,4449.94,0.24574
5849,28.2165,0.00626195,4449.94,0.244856
5850,28.2406,0.00624461,4449.94,0.243975
5851,28.2647,0.00622729,4449.94,0.243097
5852,28.2887,0.00620999,4449.94,0.24222
5853,28.3128,0.00619271,4449.94,0.241346
5854,28.337,0.00617545,4449.94,0.240475
5855,28.3611,0.00615822,4449.94,0.239606
5856,28.3853,0.00614101,4449.94,0.238739
5857,28.4094,0.00612381,4449.94,0.237874
5858,28.4336,0.00610665,4449.94,0.237012
5859,28.4578,0.0060895,4449.94,0.236152
5860,28.482,0.00607238,4449.94,0.235294
5861,28.5063,0.00605528,4449.94,0.234439
5862,28.5305,0.0060382,4449.94,0.233586
5863,28.5548,0.00602115,4449.94,0.232735
5864,28.5791,0.00600412,4449.95,0.231887
5865,28.6034,0.00598711,4449.95,0.231041
5866,28.6277,0.00597012,4449.95,0.230197
5867,28.6521,0.00595316,4449.95,0.229356
5868,28.6764,0.00593622,4449.95,0.228517
5869,28.7008,0.00591931,4449.95,0.22768
5870,28.7252,0.00590242,4449.95,0.226846
5871,28.7496,0.00588555,4449.95,0.226014
5872,28.774,0.0058687,4449.95,0.225184
5873,28.7984,0.00585189,4449.95,0.224356
5874,28.8229,0.00583509,4449.95,0.223531
5875,28.8474,0.00581832,4449.95,0.222709
5876,28.8718,0.00580157,4449.95,0.221888
5877,28.8963,0.00578485,4449.95,0.22107
5878,28.9209,0.00576815,4449.95,0.220254
5879,28.9454,0.00575148,4449.95,0.21944
5880,28.9699,0.00573483,4449.95,0.218629
5881,28.9945,0.00571821,4449.95,0.21782
5882,29.0191,0.00570161,4449.95,0.217013
5883,29.0437,0.00568504,4449.95,0.216209
5884,29.0683,0.00566849,4449.95,0.215407
5885,29.093,0.00565197,4449.95,0.214607
5886,29.1176,0.00563547,4449.95,0.21381
5887,29.1423,0.005619,4449.95,0.213015
5888,29.167,0.00560255,4449.95,0.212222
5889,29.1917,0.00558613,4449.95,0.211431
5890,29.2164,0.00556974,4449.95,0.210643
5891,29.2411,0.00555337,4449.96,0.209856
5892,29.2659,0.00553703,4449.96,0.209073
5893,29.2906,0.00552071,4449.96,0.208291
5894,29.3154,0.00550442,4449.96,0.207512
5895,29.3402,0.00548815,4449.96,0.206735
5896,29.365,0.00547192,4449.96,0.20596
5897,29.3899,0.0054557,4449.96,0.205188
5898,29.4147,0.00543952,4449.96,0.204418
5899,29.4396,0.00542336,4449.96,0.20365
5900,29.4645,0.00540723,4449.96,0.202884
5901,29.4894,0.00539112,4449.96,0.202121
5902,29.5143,0.00537505,4449.96,0.201359
5903,29.5392,0.00535899,4449.96,0.200601
5904,29.5641,0.00534297,4449.96,0.199844
5905,29.5891,0.00532697,4449.96,0.199089
5906,29.6141,0.005311,4449.96,0.198337
5907,29.6391,0.00529506,4449.96,0.197587
5908,29.6641,0.00527914,4449.96,0.19684
5909,29.6891,0.00526325,4449.96,0.196094
5910,29.7142,0.00524739,4449.96,0.195351
5911,29.7392,0.00523156,4449.96,0.19461
5912,29.7643,0.00521575,4449.96,0.193871
5913,29.7894,0.00519998,4449.96,0.193135
5914,29.8145,0.00518423,4449.96,0.1924
5915,29.8396,0.0051685,4449.96,0.191668
5916,29.8648,0.00515281,4449.96,0.190938
5917,29.8899,0.00513714,4449.96,0.190211
5918,29.9151,0.0051215,4449.96,0.189485
5919,29.9403,0.00510589,4449.96,0.188762
5920,29.9655,0.00509031,4449.96,0.188041
5921,29.9907,0.00507476,4449.96,0.187322
5922,30.0159,0.00505923,4449.96,0.186606
5923,30.0412,0.00504373,4449.97,0.185891
5924,30.0665,0.00502827,4449.97,0.185179
5925,30.0918,0.00501282,4449.97,0.184469
5926,30.1171,0.00499741,4449.97,0.183761
5927,30.1424,0.00498203,4449.97,0.183055
5928,30.1677,0.00496667,4449.97,0.182352
